Country,City_ID,Population
DE,2818766,25567
DE,2819465,20852
DE,2819974,15908
DE,2820087,66734
DE,2820256,120451
DE,2820456,34996
DE,2820577,21507
DE,2820621,25544
DE,2820693,34847
DE,2820860,15000
DE,2820973,15040
DE,2821029,74749
DE,2821164,100129
DE,2821515,18422
DE,2821517,21244
DE,2821807,18746
DE,2821899,30296
DE,2823368,18135
DE,2823533,17634
DE,2823567,19530
DE,2823590,19389
DE,2823799,29501
DE,2823812,17791
DE,2824461,24274
DE,2824655,29609
DE,2824801,20780
DE,2824841,18364
DE,2824948,43509
DE,2825297,589793
DE,2825422,32507
DE,2826082,26649
DE,2826099,44580
DE,2826287,58976
DE,2826304,15325
DE,2826595,58874
DE,2826861,16562
DE,2826909,16844
DE,2827479,37722
DE,2827552,23472
DE,2828050,19869
DE,2828105,34601
DE,2828994,19343
DE,2829422,22960
DE,2829457,23086
DE,2829758,20602
DE,2829777,23076
DE,2829804,21720
DE,2829901,45634
DE,2829998,26400
DE,2830035,29828
DE,2830582,50343
DE,2830637,15625
DE,2831088,21285
DE,2831250,23908
DE,2831276,21802
DE,2831403,20853
DE,2831486,21945
DE,2831580,164359
DE,2831708,48037
DE,2831852,17880
DE,2831872,35219
DE,2831924,45696
DE,2831948,61311
DE,2832023,15646
DE,2832232,16592
DE,2832495,107242
DE,2832521,39135
DE,2833073,28988
DE,2833079,20363
DE,2833080,22275
DE,2833170,27540
DE,2833242,19569
DE,2833296,17132
DE,2833475,22265
DE,2833564,41266
DE,2833592,21909
DE,2833641,32899
DE,2834240,22593
DE,2834265,50399
DE,2834282,96641
DE,2834372,30235
DE,2834498,54012
DE,2834629,38001
DE,2834978,18523
DE,2835260,20015
DE,2835297,28235
DE,2835342,19435
DE,2835345,19279
DE,2835382,18708
DE,2835481,36543
DE,2835482,61338
DE,2835537,38554
DE,2836084,16143
DE,2836203,18565
DE,2836282,21357
DE,2836320,39697
DE,2836413,19386
DE,2836809,34301
DE,2837291,19199
DE,2837470,16784
DE,2837954,17596
DE,2838053,26132
DE,2838059,17710
DE,2838201,17260
DE,2838634,24114
DE,2839050,18487
DE,2839316,17454
DE,2839335,19209
DE,2839764,17894
DE,2841125,17911
DE,2841374,23131
DE,2841386,18718
DE,2841463,26904
DE,2841590,38697
DE,2841648,56094
DE,2841693,23347
DE,2842112,21058
DE,2842131,24561
DE,2842632,38333
DE,2842647,9999
DE,2842688,28023
DE,2842884,59730
DE,2843355,25476
DE,2843636,25510
DE,2843729,42721
DE,2844265,25083
DE,2844437,22139
DE,2844588,198293
DE,2844862,26868
DE,2844988,60167
DE,2845222,23416
DE,2846032,101421
DE,2846523,27843
DE,2846843,28672
DE,2846939,37156
DE,2847033,15647
DE,2847524,17152
DE,2847639,32535
DE,2847645,76491
DE,2847662,32188
DE,2847666,26262
DE,2847689,19140
DE,2847690,46123
DE,2847736,112627
DE,2848175,17442
DE,2848245,28323
DE,2848273,117118
DE,2848335,16280
DE,2848756,241756
DE,2848762,17841
DE,2848845,25261
DE,2849156,22530
DE,2849483,129151
DE,2849548,22544
DE,2849647,122438
DE,2849802,48825
DE,2850174,91606
DE,2850213,27115
DE,2850235,15921
DE,2850253,20046
DE,2850257,47906
DE,2850887,16140
DE,2850954,30096
DE,2850995,24100
DE,2851077,32643
DE,2851079,18747
DE,2851343,20410
DE,2851465,22814
DE,2851584,21052
DE,2851746,53762
DE,2851782,19357
DE,2852218,20899
DE,2852280,15768
DE,2852458,145292
DE,2852577,36364
DE,2852673,22375
DE,2853209,28206
DE,2853292,66412
DE,2853572,40322
DE,2853574,43582
DE,2853658,40577
DE,2853924,25084
DE,2853928,18269
DE,2853969,119313
DE,2854386,23192
DE,2854655,27090
DE,2854923,16079
DE,2855047,49953
DE,2855328,50560
DE,2855441,19161
DE,2855525,34117
DE,2855598,356019
DE,2855745,142161
DE,2855794,15286
DE,2855859,27203
DE,2855917,15503
DE,2855935,19204
DE,2856500,31405
DE,2856883,166462
DE,2856930,17900
DE,2856944,16000
DE,2857129,40793
DE,2857185,23000
DE,2857291,15814
DE,2857306,25686
DE,2857458,159218
DE,2857472,23978
DE,2857565,22765
DE,2857798,59238
DE,2857807,119192
DE,2857900,17403
DE,2857904,30409
DE,2857943,29297
DE,2858103,15619
DE,2858245,19441
DE,2858738,42448
DE,2858763,24459
DE,2859380,15367
DE,2860080,20375
DE,2860410,219176
DE,2861402,17306
DE,2861632,40210
DE,2861650,499237
DE,2861677,17427
DE,2861733,20427
DE,2861814,30894
DE,2861914,19492
DE,2861934,52803
DE,2861982,43912
DE,2862026,71439
DE,2862104,27714
DE,2862118,25093
DE,2862620,32629
DE,2863199,15487
DE,2863223,36480
DE,2863240,24596
DE,2863712,20090
DE,2863716,18241
DE,2863795,20150
DE,2863840,66805
DE,2863941,51389
DE,2864005,22291
DE,2864034,16176
DE,2864053,16715
DE,2864054,53984
DE,2864058,45942
DE,2864072,226851
DE,2864118,152457
DE,2864276,31901
DE,2864435,49843
DE,2864475,78383
DE,2864549,39557
DE,2864820,35293
DE,2865376,18255
DE,2865716,16170
DE,2866070,28370
DE,2866135,68082
DE,2866280,15276
DE,2866333,42417
DE,2866375,25163
DE,2866758,27413
DE,2866906,29722
DE,2866930,16600
DE,2867164,22912
DE,2867542,17746
DE,2867543,270184
DE,2867613,25073
DE,2867714,1260391
DE,2867770,18097
DE,2867838,171000
DE,2867985,26485
DE,2867993,26111
DE,2867996,38108
DE,2868506,17622
DE,2868788,26375
DE,2868936,15231
DE,2869019,20010
DE,2869120,25106
DE,2869449,17363
DE,2869791,43747
DE,2869894,261742
DE,2869994,18469
DE,2870221,107816
DE,2870318,16619
DE,2871039,82879
DE,2871284,17279
DE,2871486,22112
DE,2871535,39550
DE,2871668,32224
DE,2871675,31118
DE,2871736,34780
DE,2871845,34198
DE,2871983,58451
DE,2871992,41135
DE,2872079,46514
DE,2872155,28492
DE,2872225,21580
DE,2872237,21982
DE,2872504,54826
DE,2872519,17325
DE,2872582,25515
DE,2872611,27537
DE,2872649,19414
DE,2873211,21914
DE,2873263,91398
DE,2873289,18204
DE,2873291,18505
DE,2873351,23464
DE,2873759,78895
DE,2873776,15604
DE,2873891,307960
DE,2874225,184997
DE,2874230,38313
DE,2874545,229826
DE,2875107,91009
DE,2875115,71260
DE,2875376,163196
DE,2875379,24164
DE,2875392,87603
DE,2875417,24094
DE,2875457,79386
DE,2875484,21616
DE,2875601,212207
DE,2875623,17461
DE,2875626,26310
DE,2875645,16382
DE,2875831,16660
DE,2875881,47002
DE,2876147,16127
DE,2876185,25111
DE,2876218,31339
DE,2876755,15000
DE,2876865,67219
DE,2877088,51310
DE,2877142,22723
DE,2877550,24518
DE,2877648,33820
DE,2877673,27056
DE,2877709,18293
DE,2878074,21336
DE,2878234,162738
DE,2878270,22362
DE,2878673,16219
DE,2878695,45711
DE,2878784,28102
DE,2878840,22697
DE,2878943,41943
DE,2879139,504971
DE,2879185,36672
DE,2879241,27190
DE,2879315,27497
DE,2879367,43920
DE,2879697,33886
DE,2879832,21583
DE,2880077,19012
DE,2880144,26403
DE,2880221,18990
DE,2881018,41560
DE,2881062,50439
DE,2881085,59378
DE,2881276,18863
DE,2881279,35416
DE,2881485,60488
DE,2881509,27017
DE,2881646,41612
DE,2881695,31635
DE,2881885,43863
DE,2881889,18749
DE,2881956,36097
DE,2882087,40038
DE,2882091,15184
DE,2882318,20103
DE,2882439,15070
DE,2882440,16124
DE,2882588,27565
DE,2883754,17730
DE,2883784,18248
DE,2884050,31772
DE,2884245,18400
DE,2884509,237984
DE,2885237,28710
DE,2885397,33406
DE,2885408,31040
DE,2885412,18081
DE,2885536,24481
DE,2885657,59561
DE,2885672,17879
DE,2885679,81275
DE,2885732,32513
DE,2885734,41164
DE,2885760,15661
DE,2885800,16419
DE,2885908,27494
DE,2886242,963395
DE,2886446,17941
DE,2886946,107319
DE,2887835,49072
DE,2888523,17892
DE,2890158,21387
DE,2890425,16338
DE,2890473,40206
DE,2890504,16381
DE,2891014,18188
DE,2891122,232758
DE,2891258,28064
DE,2891524,64226
DE,2891621,61399
DE,2891643,36312
DE,2891832,26814
DE,2891834,15723
DE,2891951,34009
DE,2892080,42505
DE,2892518,9999
DE,2892786,15272
DE,2892794,283799
DE,2892874,17920
DE,2892980,21642
DE,2893264,39490
DE,2893437,18270
DE,2893438,45927
DE,2893544,19747
DE,2894003,98732
DE,2894375,42112
DE,2894553,33911
DE,2894637,22562
DE,2895044,104712
DE,2895569,33047
DE,2895664,22601
DE,2895669,97910
DE,2895992,120658
DE,2896514,27055
DE,2896538,18488
DE,2896546,16522
DE,2896736,22810
DE,2896753,31610
DE,2896817,50577
DE,2897132,20841
DE,2897216,54678
DE,2897436,16323
DE,2897674,17365
DE,2898079,15567
DE,2898098,16369
DE,2898111,39828
DE,2898304,43681
DE,2898321,32713
DE,2898364,15962
DE,2898603,19894
DE,2899101,25960
DE,2899449,44607
DE,2899538,17821
DE,2899601,20998
DE,2899676,15199
DE,2901420,16542
DE,2901588,21893
DE,2902533,37750
DE,2902559,16444
DE,2902768,49239
DE,2902852,20614
DE,2903175,17027
DE,2904725,16567
DE,2904789,103052
DE,2904795,56565
DE,2904808,16467
DE,2904886,20771
DE,2904985,20006
DE,2904992,19012
DE,2905206,15949
DE,2905290,20129
DE,2905455,47381
DE,2905457,23319
DE,2905560,65306
DE,2905826,31338
DE,2905891,172108
DE,2906121,64879
DE,2906152,25618
DE,2906199,21133
DE,2906268,25442
DE,2906331,26122
DE,2906376,45409
DE,2906530,18470
DE,2906595,37502
DE,2906676,25515
DE,2907201,41505
DE,2907545,5000.0
DE,2907585,27700
DE,2907669,120733
DE,2907851,50067
DE,2907887,16756
DE,2907911,15000
DE,2908032,20599
DE,2908495,19400
DE,2909230,56866
DE,2909240,25035
DE,2909313,20779
DE,2910278,24207
DE,2910514,22545
DE,2910685,202571
DE,2910831,515140
DE,2911007,88648
DE,2911051,27433
DE,2911240,185327
DE,2911271,58666
DE,2911285,411422
DE,2911287,287101
DE,2911293,251907
DE,2911296,250192
DE,2911298,1739117
DE,2911384,17650
DE,2911395,37788
DE,2911408,16212
DE,2911520,21071
DE,2911522,234107
DE,2911584,20294
DE,2911665,39729
DE,2911964,20218
DE,2912621,198972
DE,2913192,17560
DE,2913195,29431
DE,2913366,96180
DE,2913433,31217
DE,2913537,16477
DE,2913555,19737
DE,2913761,53131
DE,2913922,21608
DE,2914929,21758
DE,2915196,16346
DE,2915613,23641
DE,2916630,16573
DE,2917138,46161
DE,2917221,19110
DE,2917325,17991
DE,2917412,25287
DE,2917540,64779
DE,2917544,35080
DE,2917737,24147
DE,2917788,52731
DE,2917816,16016
DE,2918632,122149
DE,2918752,46615
DE,2918840,43560
DE,2918987,15000
DE,2919054,58040
DE,2919625,33706
DE,2919880,16210
DE,2920020,26473
DE,2920236,76940
DE,2920329,16043
DE,2920433,16859
DE,2920478,43000
DE,2920512,74411
DE,2920620,20201
DE,2920757,32664
DE,2920834,20602
DE,2920842,17115
DE,2920891,20254
DE,2921034,20972
DE,2921039,36834
DE,2921061,19050
DE,2921139,23364
DE,2921232,104659
DE,2921242,32580
DE,2921466,270028
DE,2921473,21881
DE,2921528,34013
DE,2921653,27962
DE,2921837,28334
DE,2922102,29487
DE,2922230,19216
DE,2922530,26022
DE,2922582,15303
DE,2922586,63355
DE,2922731,31141
DE,2923362,29496
DE,2923544,112025
DE,2923588,33539
DE,2923625,33533
DE,2923822,63760
DE,2924206,22964
DE,2924360,20311
DE,2924585,58403
DE,2924625,24435
DE,2924802,27484
DE,2924803,29189
DE,2924894,23868
DE,2924915,18601
DE,2925017,39027
DE,2925034,42570
DE,2925080,15909
DE,2925177,15000
DE,2925189,15235
DE,2925192,43670
DE,2925259,48733
DE,2925533,650000
DE,2925535,51691
DE,2925550,47438
DE,2925629,19276
DE,2925630,16850
DE,2925832,22843
DE,2925910,30442
DE,2926120,20023
DE,2926271,85838
DE,2926670,18922
DE,2926716,18427
DE,2927043,28046
DE,2927268,43935
DE,2927930,37468
DE,2928381,16984
DE,2928396,54889
DE,2928615,38942
DE,2928751,92390
DE,2928810,593085
DE,2928874,26378
DE,2928963,55778
DE,2928967,21191
DE,2929134,20383
DE,2929247,16081
DE,2929567,102675
DE,2929600,47815
DE,2929622,44650
DE,2929670,203254
DE,2929671,51207
DE,2929715,33519
DE,2929831,21179
DE,2929865,18079
DE,2930030,20713
DE,2930043,32607
DE,2930182,19852
DE,2930216,20786
DE,2930449,35582
DE,2930509,29289
DE,2930523,26222
DE,2930596,51526
DE,2930646,16845
DE,2930778,21967
DE,2930821,48703
DE,2930889,25276
DE,2931361,19761
DE,2931414,20585
DE,2931481,32052
DE,2931574,43846
DE,2931804,27931
DE,2931871,17609
DE,2932924,26097
DE,2933101,15189
DE,2933364,20658
DE,2933627,23383
DE,2933882,41980
DE,2933959,15919
DE,2934020,15624
DE,2934246,15000
DE,2934486,93440
DE,2934662,47495
DE,2934691,504358
DE,2934728,22910
DE,2935022,486854
DE,2935042,15260
DE,2935220,40367
DE,2935517,588462
DE,2935530,79981
DE,2935825,63582
DE,2936253,18364
DE,2936267,21604
DE,2936658,21338
DE,2936705,24149
DE,2936871,70573
DE,2936909,18805
DE,2936974,18734
DE,2936977,21526
DE,2936985,24461
DE,2937040,33256
DE,2937317,16783
DE,2937591,15168
DE,2937936,73680
DE,2937959,77315
DE,2938323,75893
DE,2938376,24998
DE,2938389,29884
DE,2938540,31081
DE,2938784,36338
DE,2938913,140385
DE,2939167,16024
DE,2939623,39740
DE,2939658,52677
DE,2939747,22442
DE,2939797,32262
DE,2939811,84754
DE,2939820,22304
DE,2939945,36631
DE,2939951,41901
DE,2939969,31177
DE,2939995,15345
DE,2940132,247220
DE,2940204,17314
DE,2940213,71010
DE,2940231,77924
DE,2940383,23740
DE,2940451,38192
DE,2940512,25156
DE,2940938,15348
DE,2940942,19215
DE,2941279,18263
DE,2941405,30218
DE,2941501,24958
DE,2941570,22263
DE,2941694,45403
DE,2941976,29193
DE,2942073,21579
DE,2942159,20700
DE,2942323,37404
DE,2942634,18890
DE,2943320,44137
DE,2943336,16105
DE,2943408,15851
DE,2943560,42785
DE,2943573,20892
DE,2944079,27030
DE,2944200,28144
DE,2944354,19268
DE,2944368,117446
DE,2944388,15000
DE,2945024,15000
DE,2945358,59826
DE,2945474,31394
DE,2945542,17808
DE,2945545,16150
DE,2945591,15083
DE,2945756,15000
DE,2946111,48523
DE,2946172,18806
DE,2946228,40876
DE,2946366,16215
DE,2946447,313125
DE,2946478,19393
DE,2947416,5000.0
DE,2947421,73943
DE,2947444,46282
DE,2947449,16682
DE,2947641,17183
DE,2947739,23212
DE,2948071,15963
DE,2948164,15608
DE,2948825,24657
DE,2949012,41769
DE,2949186,331906
DE,2949423,32333
DE,2949470,19115
DE,2949475,5000.0
DE,2950073,32113
DE,2950096,34866
DE,2950159,1000000
DE,2950294,20567
DE,2950344,52329
DE,2950349,106184
DE,2950438,63558
DE,2950978,39439
DE,2951111,17495
DE,2951648,24937
DE,2951654,37814
DE,2951679,15983
DE,2951825,75061
DE,2951881,41972
DE,2951923,28173
DE,2952252,16191
DE,2952984,70047
DE,2953089,34414
DE,2953197,16248
DE,2953269,41677
DE,2953302,27834
DE,2953310,27550
DE,2953317,18037
DE,2953320,19840
DE,2953321,30736
DE,2953324,17434
DE,2953339,21357
DE,2953341,16052
DE,2953347,19722
DE,2953357,16410
DE,2953358,54899
DE,2953363,16549
DE,2953371,16910
DE,2953374,20581
DE,2953379,21629
DE,2953385,24322
DE,2953386,49513
DE,2953389,16064
DE,2953391,27823
DE,2953395,30291
DE,2953398,19051
DE,2953400,18726
DE,2953402,22472
DE,2953405,15175
DE,2953413,18183
DE,2953416,43213
DE,2953424,21328
DE,2953435,25348
DE,2953436,51859
DE,2953439,30725
DE,2953449,22954
DE,2953464,15732
DE,2953504,54239
DE,2953522,18698
DE,2953525,19553
DE,2953545,20757
DE,2953552,15508
DE,2953558,17672
DE,2953568,35778
DE,2953770,16575
DE,2954006,40319
DE,2954172,259196
DE,2954602,21358
DE,2954695,18554
DE,2954932,24773
DE,2955168,24892
DE,2955224,15184
DE,2955272,68551
DE,2955421,16854
DE,2955439,25678
DE,2955471,76612
DE,2955770,24793
DE,2955936,31839
DE,2956005,23092
DE,2956093,15453
DE,2956206,29599
DE,2956656,44737
DE,2956710,18241
DE,2956715,18932
DE,2957773,38568
DE,2957886,20862
DE,2958024,15312
DE,2958128,17771
DE,2958141,46340
DE,2958516,21814
DE,2958533,21270
DE,2958595,46664
DE,2958975,21042
DE,2959083,30103
DE,2959223,55280
DE,2959279,38165
DE,2959681,30013
DE,2959686,24478
DE,2959927,67085
LU,2960316,76684
LU,2960596,28228
LU,2960634,18013
IE,2960964,17708
IE,2960992,47904
IE,2961123,22941
IE,2961284,64282
IE,2961297,29816
IE,2961423,20228
IE,2962290,18860
IE,2962308,24545
IE,2962334,20554
IE,2962361,17262
IE,2962943,90054
IE,2962961,16901
IE,2962974,15729
IE,2963398,21589
IE,2964180,70686
IE,2964405,24427
IE,2964506,185400
IE,2964540,33428
IE,2964574,15000
IE,2964661,33441
IE,2965140,190384
IE,2965353,17394
IE,2965529,18167
IE,2965768,20055
IE,2966022,32317
IE,2966131,20701
IE,2966839,15951
FR,2967245,28897
FR,2967318,15747
FR,2967421,42826
FR,2967438,19320
FR,2967758,22114
FR,2967849,81001
FR,2967856,17250
FR,2967870,38591
FR,2967879,17266
FR,2967917,31131
FR,2967934,16137
FR,2968054,45923
FR,2968142,30252
FR,2968176,27028
FR,2968254,131445
FR,2968368,15899
FR,2968482,37114
FR,2968496,23931
FR,2968515,25869
FR,2968529,30881
FR,2968546,17575
FR,2968555,22036
FR,2968620,30347
FR,2968653,28001
FR,2968705,48048
FR,2968748,32994
FR,2968771,19749
FR,2969109,26692
FR,2969257,29876
FR,2969284,32293
FR,2969392,27019
FR,2969562,19892
FR,2969612,22921
FR,2969679,85416
FR,2969692,16789
FR,2969766,26037
FR,2969796,16790
FR,2969958,21798
FR,2970072,57584
FR,2970110,19226
FR,2970148,18668
FR,2970203,21741
FR,2970432,20699
FR,2970456,37489
FR,2970777,54020
FR,2970797,31785
FR,2970962,27286
FR,2971041,44821
FR,2971053,63864
FR,2971482,16969
FR,2971549,60785
FR,2971874,35591
FR,2972049,28367
FR,2972191,141621
FR,2972237,29124
FR,2972270,18273
FR,2972284,91574
FR,2972315,433055
FR,2972328,168701
FR,2972350,17680
FR,2972444,24386
FR,2972742,31684
FR,2972811,44311
FR,2972893,29724
FR,2973146,15475
FR,2973258,27271
FR,2973317,16920
FR,2973385,52106
FR,2973495,42579
FR,2973675,44697
FR,2973745,25014
FR,2973783,15000
FR,2973841,32601
FR,2974153,30619
FR,2974188,18681
FR,2974385,17436
FR,2974389,31100
FR,2974427,34779
FR,2974494,17682
FR,2974655,18590
FR,2974678,23724
FR,2974681,47334
FR,2974733,40736
FR,2975050,28700
FR,2975088,19160
FR,2975233,18941
FR,2975349,20620
FR,2975446,32289
FR,2975469,21511
FR,2975525,39698
FR,2975536,25925
FR,2975758,33229
FR,2975921,53980
FR,2975964,24446
FR,2976043,57979
FR,2976050,16243
FR,2976179,26869
FR,2976258,19166
FR,2976341,41397
FR,2976406,16725
FR,2976984,29238
FR,2977246,34918
FR,2977295,55407
FR,2977356,41641
FR,2977388,23635
FR,2977491,15284
FR,2977800,22977
FR,2977824,39353
FR,2977845,18250
FR,2977921,67054
FR,2977952,20824
FR,2978072,29742
FR,2978100,15225
FR,2978179,75402
FR,2978317,35528
FR,2978621,21261
FR,2978640,50676
FR,2978742,20871
FR,2978758,21722
FR,2978768,16075
FR,2978771,29278
FR,2978891,5000.0
FR,2979316,17522
FR,2979341,19874
FR,2979590,46898
FR,2979627,19737
FR,2979783,41142
FR,2979985,20883
FR,2980097,16053
FR,2980236,28953
FR,2980291,176280
FR,2980340,29512
FR,2980558,33689
FR,2980586,21893
FR,2980636,15904
FR,2980816,31918
FR,2980827,24628
FR,2980916,96128
FR,2980935,17337
FR,2980942,16365
FR,2981041,28839
FR,2981206,38014
FR,2981280,52774
FR,2981492,18281
FR,2981512,16007
FR,2981839,17808
FR,2982235,76616
FR,2982343,19017
FR,2982652,112787
FR,2982681,95721
FR,2982757,41627
FR,2982944,18331
FR,2982967,19953
FR,2983011,35002
FR,2983026,24772
FR,2983074,20933
FR,2983154,28337
FR,2983276,29427
FR,2983362,39840
FR,2983440,25082
FR,2983489,20142
FR,2983536,28076
FR,2983770,39248
FR,2983990,209375
FR,2984114,196565
FR,2984513,26674
FR,2984701,63849
FR,2985034,40646
FR,2986025,15934
FR,2986140,30290
FR,2986160,16752
FR,2986302,20313
FR,2986306,15411
FR,2986495,85960
FR,2986501,36431
FR,2986732,20652
FR,2986930,36121
FR,2986933,18501
FR,2987271,27914
FR,2987805,57944
FR,2987825,19926
FR,2987914,110706
FR,2987967,34770
FR,2988358,82697
FR,2988507,2138551
FR,2988621,52922
FR,2988670,16997
FR,2988758,31987
FR,2988867,22530
FR,2988888,25697
FR,2988936,15648
FR,2988998,25592
FR,2989130,16545
FR,2989170,25338
FR,2989204,17817
FR,2989297,20528
FR,2989317,124149
FR,2989460,30530
FR,2989611,22604
FR,2989755,16951
FR,2989877,15138
FR,2990187,38955
FR,2990189,62420
FR,2990192,15362
FR,2990264,19690
FR,2990265,31236
FR,2990355,54660
FR,2990363,148236
FR,2990440,338620
FR,2990474,43988
FR,2990611,61300
FR,2990612,34465
FR,2990616,18725
FR,2990919,50776
FR,2990969,277269
FR,2990970,86719
FR,2990999,105334
FR,2991153,24313
FR,2991214,111430
FR,2991481,23095
FR,2991551,18973
FR,2991719,19917
FR,2991772,17516
FR,2992003,23078
FR,2992017,38708
FR,2992090,90652
FR,2992166,15000
FR,2992229,21156
FR,2992292,44960
FR,2992367,16706
FR,2992402,15000
FR,2992404,17910
FR,2992415,39063
FR,2992536,22843
FR,2992616,23829
FR,2992650,15256
FR,2992671,16993
FR,2992703,35637
MC,2992741,16012
FR,2992771,36205
FR,2992863,20221
FR,2992890,16164
FR,2992938,28865
FR,2993002,52434
FR,2993024,17457
FR,2993207,23006
MC,2993458,32965
FR,2993572,16259
FR,2993679,18562
FR,2993760,24173
FR,2993875,23307
FR,2994048,28929
FR,2994087,20267
FR,2994144,44652
FR,2994160,123914
FR,2994393,69791
FR,2994497,29649
FR,2994651,38953
FR,2994798,53811
FR,2994935,15583
FR,2995041,19009
FR,2995121,18320
FR,2995150,33684
FR,2995206,38768
FR,2995387,45749
FR,2995469,794811
FR,2995642,19069
FR,2995652,17404
FR,2995750,35873
FR,2995908,38629
FR,2996146,19947
FR,2996148,44263
FR,2996180,21351
FR,2996255,19292
FR,2996514,29420
FR,2996564,22772
FR,2996568,53964
FR,2996882,35484
FR,2996944,472317
FR,2997110,21582
FR,2997116,26588
FR,2997246,17780
FR,2997336,19220
FR,2997395,15786
FR,2997556,22636
FR,2997577,58112
FR,2997620,22107
FR,2997626,20678
FR,2997712,20771
FR,2997803,29892
FR,2997904,15519
FR,2998056,39518
FR,2998127,16968
FR,2998150,24473
FR,2998224,17284
FR,2998286,141176
FR,2998305,19104
FR,2998311,18559
FR,2998324,228328
FR,2998431,34370
FR,2998517,24240
FR,2998632,29703
FR,2998854,16740
FR,2998975,62178
FR,2999683,16105
FR,3000047,19871
FR,3000060,19730
FR,3000192,32134
FR,3000491,21124
FR,3000648,15664
FR,3001402,17776
FR,3002465,22718
FR,3002570,16182
FR,3002647,18618
FR,3002650,22510
FR,3002880,22691
FR,3002965,32015
FR,3002984,16534
FR,3003093,38265
FR,3003481,22058
FR,3003603,144515
FR,3003737,27867
FR,3003796,185972
FR,3003952,26522
FR,3004427,25590
FR,3004630,29154
FR,3004871,43353
FR,3005066,24232
FR,3005269,48077
FR,3005417,16323
FR,3005825,23134
FR,3005866,50489
FR,3006121,17390
FR,3006283,27253
FR,3006414,62330
FR,3006767,59410
FR,3006787,76810
FR,3007477,28688
FR,3007609,21473
FR,3007794,24352
FR,3007874,16052
FR,3008218,28613
FR,3008379,23572
FR,3009071,20649
FR,3009223,28257
FR,3009443,18536
FR,3009791,17905
FR,3009824,37287
FR,3010025,33113
FR,3010237,18481
FR,3010529,21539
FR,3012162,19087
FR,3012219,37466
FR,3012313,18154
FR,3012621,57897
FR,3012647,44373
FR,3012649,61447
FR,3012664,15984
FR,3012829,15457
FR,3012834,27261
FR,3012937,50487
FR,3013097,31121
FR,3013403,24258
FR,3013477,25153
FR,3013525,25371
FR,3013549,19699
FR,3013619,23307
FR,3013627,15501
FR,3013681,15540
FR,3013701,15659
FR,3013862,15694
FR,3014034,20171
FR,3014078,38721
FR,3014143,31989
FR,3014175,19184
FR,3014383,15853
FR,3014392,16523
FR,3014646,24940
FR,3014728,158552
FR,3014856,47581
FR,3015160,23213
FR,3015419,24385
FR,3015490,30047
FR,3015689,26758
FR,3015902,18198
FR,3016078,23541
FR,3016097,15966
FR,3016292,15939
FR,3016321,42294
FR,3016621,39847
FR,3016667,21140
FR,3016675,18930
FR,3016702,42715
FR,3016830,38134
FR,3016956,22251
FR,3017178,24803
FR,3017253,53098
FR,3017341,34284
FR,3017609,23719
FR,3017651,17317
FR,3017805,21358
FR,3017910,52075
FR,3017921,16316
FR,3017924,24680
FR,3018074,19717
FR,3018095,24588
FR,3018246,16497
FR,3018280,21085
FR,3018339,17430
FR,3018455,17902
FR,3018794,22003
FR,3019153,16163
FR,3019193,21394
FR,3019256,51900
FR,3019265,57795
FR,3019459,23012
FR,3019766,17775
FR,3019897,28117
FR,3019952,15385
FR,3019960,18862
FR,3020020,46145
FR,3020035,39518
FR,3020062,27082
FR,3020307,17231
FR,3020310,30831
FR,3020392,19437
FR,3020495,33088
FR,3020601,24096
FR,3020686,71287
FR,3020810,31058
FR,3020832,29316
FR,3020839,62488
FR,3020850,38573
FR,3020996,16590
FR,3021000,46531
FR,3021150,16684
FR,3021263,25878
FR,3021372,149782
FR,3021382,18986
FR,3021411,35707
FR,3021516,21560
FR,3021605,21412
FR,3021662,24674
FR,3021670,22305
FR,3021852,21066
FR,3022151,15393
FR,3022376,21361
FR,3022530,84833
FR,3022569,15694
FR,3022610,31863
FR,3022700,19354
FR,3022988,18848
FR,3023141,85158
FR,3023240,15274
FR,3023324,19466
FR,3023356,25201
FR,3023645,21973
FR,3023763,40527
FR,3023924,36358
FR,3024035,21397
FR,3024066,44243
FR,3024107,22322
FR,3024195,34798
FR,3024223,31363
FR,3024266,82300
FR,3024297,65405
FR,3024440,20868
FR,3024532,19789
FR,3024596,29062
FR,3024597,57467
FR,3024635,138681
FR,3024783,51400
FR,3025053,53160
FR,3025055,35590
FR,3025144,18870
FR,3025314,20125
FR,3025466,26655
FR,3025496,15791
FR,3025509,18314
FR,3025622,46947
FR,3025715,18735
FR,3025892,28981
FR,3026033,30091
FR,3026083,32383
FR,3026108,32715
FR,3026141,37210
FR,3026194,15938
FR,3026204,53301
FR,3026285,16006
FR,3026467,43838
FR,3026613,52415
FR,3026637,30910
FR,3027014,27776
FR,3027105,76726
FR,3027422,61640
FR,3027453,20298
FR,3027484,47251
FR,3027487,51257
FR,3027513,18947
FR,3027763,18036
FR,3027767,16222
FR,3027883,57576
FR,3027950,22393
FR,3028097,58492
FR,3028133,26305
FR,3028134,26689
FR,3028263,47275
FR,3028337,18011
FR,3028486,18561
FR,3028521,15465
FR,3028535,18056
FR,3028542,29709
FR,3028641,49600
FR,3028779,15742
FR,3028808,70011
FR,3029030,36492
FR,3029096,42763
FR,3029162,74433
FR,3029213,23331
FR,3029227,15000
FR,3029241,110624
FR,3029276,26540
FR,3029706,16226
FR,3029748,24096
FR,3029825,24474
FR,3029931,37825
